filename,wmc,dit,noc,cbo,rfc,npm,bug
apache.lucene.LucenePackage,3,1,0,0,8,1,0
apache.lucene.analysis.LowerCaseFilter,2,3,0,4,5,2,0
apache.lucene.analysis.PerFieldAnalyzerWrapper,4,2,0,2,13,4,1
apache.lucene.analysis.StopFilter,7,3,0,5,13,7,0
apache.lucene.analysis.Tokenizer,3,2,3,4,5,1,0
apache.lucene.analysis.TokenStream,3,1,2,19,4,3,1
apache.lucene.analysis.LetterTokenizer,2,4,1,2,4,1,0
apache.lucene.analysis.LowerCaseTokenizer,2,5,0,3,4,1,0
apache.lucene.analysis.Analyzer,3,1,6,13,4,3,0
apache.lucene.analysis.KeywordTokenizer,3,3,0,3,10,3,0
apache.lucene.analysis.StopAnalyzer,7,2,0,6,13,6,0
apache.lucene.analysis.SimpleAnalyzer,2,2,0,4,4,2,0
apache.lucene.analysis.WhitespaceAnalyzer,2,2,0,3,4,2,0
apache.lucene.analysis.Token,9,1,0,13,16,9,2
apache.lucene.analysis.PorterStemmer,27,1,0,1,43,13,0
apache.lucene.analysis.KeywordAnalyzer,2,2,0,3,4,2,0
apache.lucene.analysis.WordlistLoader,4,1,0,2,18,3,0
apache.lucene.analysis.LengthFilter,2,3,0,3,6,2,0
apache.lucene.analysis.TokenFilter,2,2,6,7,4,1,0
apache.lucene.analysis.PorterStemFilter,2,3,0,4,6,2,0
apache.lucene.analysis.WhitespaceTokenizer,2,4,0,2,4,1,0
apache.lucene.analysis.CharTokenizer,4,3,2,4,8,2,0
apache.lucene.analysis.ISOLatin1AccentFilter,3,3,0,3,16,3,1
apache.lucene.document.Document,14,1,0,23,35,14,1
apache.lucene.document.DateField,8,1,0,1,25,6,0
apache.lucene.document.DateTools,8,1,0,1,29,6,0
apache.lucene.document.Field,23,1,0,9,34,22,1
apache.lucene.document.NumberTools,4,1,0,0,18,3,0
apache.lucene.index.MultiReader,26,2,0,15,56,17,9
apache.lucene.index.ParallelReader,27,2,0,13,80,21,6
apache.lucene.index.MultiTermEnum,5,2,0,6,20,5,0
apache.lucene.index.SegmentTermVector,8,1,1,3,15,7,0
apache.lucene.index.TermEnum,6,1,5,25,8,6,0
apache.lucene.index.IndexFileNameFilter,2,1,0,2,9,2,0
apache.lucene.index.MultipleTermPositions,10,1,0,8,33,10,2
apache.lucene.index.Term,12,1,0,58,21,9,1
apache.lucene.index.TermInfosReader,16,1,0,8,34,3,4
apache.lucene.index.FilterIndexReader,24,2,0,9,49,19,4
apache.lucene.index.TermBuffer,11,1,0,4,25,6,0
apache.lucene.index.FieldInfos,19,1,0,18,51,15,1
apache.lucene.index.CompoundFileWriter,6,1,0,6,39,5,1
apache.lucene.index.SegmentTermPositionVector,4,2,0,4,5,3,1
