filename,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
bsh.Capabilities,8,1.0,0.0,0.0,5.0,13,5,0,5.0,0.5,64,1.0,0,0.0,0.166666667,0,0,7.857142857,4,1.5714,0
bsh.ReturnControl,1,1.0,0.0,0.0,1.0,0,9,1,1.0,2.0,12,0.0,0,0.0,1.0,0,0,9.0,0,0.0,0
bsh.SimpleNode,30,1.0,35.0,6.0,19.0,147,46,7,19.0,0.8888888890000001,239,0.5,4,0.0,0.233082707,0,0,11.26315789,4,1.5263,0
bsh.JThis,92,2.0,0.0,5.0,96.0,3655,0,8,84.0,2.0,686,0.0,0,0.10526315800000001,0.05620155,0,0,6.976744186,3,1.0233,0
bsh.BshClassManager,20,1.0,0.0,3.0,24.0,311,7,3,22.0,0.8733333329999999,177,1.0,1,0.0,0.16,0,0,5.576923077000001,3,1.1923,0
bsh.LHS,31,1.0,0.0,8.0,8.0,0,8,9,3.0,0.7662337659999999,351,0.0,1,0.0,0.375,0,0,41.5,1,0.375,0
bsh.BSHMethodInvocation,7,2.0,0.0,9.0,21.0,1,1,11,1.0,2.0,89,0.0,0,0.947368421,0.625,1,1,43.5,1,0.5,0
bsh.Parser,2791,1.0,0.0,44.0,402.0,0,1,47,80.0,0.7220689659999999,23683,0.8,8,0.0,0.18386568399999997,0,0,57.12776413,28,4.8894,0
bsh.BSHArguments,3,2.0,0.0,3.0,21.0,1,5,5,1.0,2.0,30,0.0,0,0.947368421,0.625,0,0,14.0,1,0.5,0
bsh.BSHStatementExpressionList,3,2.0,0.0,4.0,21.0,1,1,6,1.0,2.0,28,0.0,0,0.947368421,0.625,1,1,13.0,1,0.5,0
bsh.ParserTokenManager,680,1.0,0.0,3.0,49.0,3,1,4,6.0,0.75170068,6336,0.166666667,1,0.0,0.5,0,0,125.24,84,6.72,0
bsh.BSHSwitchLabel,3,2.0,0.0,3.0,21.0,1,2,5,2.0,1.0,22,0.0,0,0.947368421,0.625,1,1,9.5,1,0.5,0
bsh.BSHArrayInitializer,12,2.0,0.0,5.0,23.0,6,3,7,2.0,2.0,171,0.0,0,0.857142857,0.583333333,1,1,41.75,1,0.75,0
bsh.BSHLHSPrimaryExpression,5,2.0,0.0,6.0,21.0,1,3,8,1.0,2.0,65,0.0,0,0.947368421,0.625,0,0,31.5,1,0.5,0
bsh.BSHTypedVariableDeclaration,10,2.0,0.0,8.0,22.0,3,1,10,1.0,1.0,102,0.0,0,0.9,0.444444444,1,1,32.66666667,6,2.3333,0
bsh.BSHLHSPrimarySuffix,15,2.0,0.0,11.0,24.0,10,2,13,1.0,1.071428571,159,0.0,0,0.818181818,0.72,0,0,29.4,1,0.8,0
bsh.TargetError,15,3.0,0.0,4.0,26.0,33,14,5,11.0,0.45,141,0.0,0,0.764705882,0.363636364,1,2,11.63636364,2,1.0,0
bsh.BlockNameSpace,8,2.0,0.0,3.0,59.0,21,2,4,5.0,2.0,63,0.0,0,0.8888888890000001,0.4,0,0,8.0,2,1.0,0
bsh.Interpreter,131,1.0,0.0,18.0,53.0,1019,45,21,45.0,0.7857935629999999,1472,0.117647059,5,0.0,0.134433962,0,0,25.94444444,33,1.6296,0
bsh.BSHPrimarySuffix,27,2.0,0.0,12.0,25.0,15,3,14,1.0,1.114285714,283,0.0,0,0.7826086959999999,0.611111111,0,0,45.0,1,0.8333,0
bsh.BSHThrowStatement,3,2.0,0.0,4.0,21.0,1,1,6,1.0,2.0,30,0.0,0,0.947368421,0.625,1,1,14.0,1,0.5,0
bsh.BSHImportDeclaration,4,2.0,0.0,7.0,21.0,1,1,9,1.0,1.0,36,0.0,0,0.947368421,0.625,1,1,16.0,1,0.5,0
bsh.ASCII_UCodeESC_CharStream,91,1.0,0.0,0.0,27.0,25,3,0,21.0,0.529411765,1278,0.705882353,0,0.0,0.296296296,0,0,45.7037037,7,1.5556,0
bsh.BSHBinaryExpression,23,2.0,0.0,8.0,23.0,6,1,11,1.0,1.0,279,0.0,0,0.857142857,0.45,1,1,68.5,4,2.25,0
bsh.BSHWhileStatement,11,2.0,0.0,6.0,21.0,1,1,9,1.0,1.0,80,0.0,0,0.947368421,0.625,1,1,38.5,1,0.5,0
bsh.ReflectManager,4,1.0,1.0,2.0,3.0,6,2,2,3.0,0.666666667,36,1.0,1,0.0,0.5,0,0,7.75,2,1.0,0
bsh.InterpreterError,1,2.0,0.0,0.0,1.0,0,17,0,1.0,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
bsh.BSHTryStatement,15,2.0,0.0,9.0,21.0,1,1,11,1.0,2.0,186,0.0,0,0.947368421,0.625,1,2,92.0,1,0.5,0
bsh.JJTParserState,17,1.0,0.0,1.0,12.0,0,2,1,0.0,0.436363636,212,1.0,0,0.0,0.39583333299999995,0,0,16.25,3,1.3333,0
